Date,Open,High,Low,Close,Volume
22 July 2020,3839.95,3949.14,3796.72,3936.49,35503079424
21 July 2020,3730.23,3877.61,3711.68,3840.21,34994282496
20 July 2020,3818.5,3843.83,3710.1,3731.4,27825518592
19 July 2020,3800.45,3854.01,3738.21,3817.79,27840745472
18 July 2020,3788.45,3852.03,3736.6,3801.04,25821773824
17 July 2020,3779.14,3839.26,3741.73,3789.65,28520536064
16 July 2020,3840.15,3881,3696.45,3778.79,33122160640
15 July 2020,3834.77,3901.43,3772.69,3840.12,32799565824
14 July 2020,3800.15,3877.06,3726.01,3836.14,36279480320
13 July 2020,3832.75,3937.83,3748.66,3801.2,37872201728
12 July 2020,3797.66,3881.77,3742.76,3832.6,32896188416
11 July 2020,3756.93,3844.24,3723.11,3797.44,28997625856
10 July 2020,3792.76,3815.78,3644.11,3756.88,35505610752
09 July 2020,3849.39,3903.54,3711.09,3794.35,38740553728
08 July 2020,3674.48,3889.08,3645.9,3849.55,44521328640
07 July 2020,3660.3,3741.7,3572.32,3674.66,34347876352
06 July 2020,3469.03,3691.25,3449.33,3666.15,41378525184
05 July 2020,3472.7,3526.58,3385.7,3469.61,28230144000
04 July 2020,3414.14,3504.64,3395.66,3475.05,25776621568
03 July 2020,3441.23,3481.43,3387.2,3414.66,27606251520
02 July 2020,3469.74,3507.6,3372.75,3441.57,31489665024
01 July 2020,3418.48,3513.47,3382.5,3466.96,31794257920
30 June 2020,3441.59,3477.08,3381.48,3416.27,30921897984
29 June 2020,3400.01,3468.62,3356.06,3442.88,33098768384
28 June 2020,3358.97,3444.31,3309.65,3400.2,30029971456
27 June 2020,3462.7,3501.77,3305.92,3358.34,34394632192
26 June 2020,3498.27,3527.43,3423.38,3462.42,35192545280
25 June 2020,3515.85,3540.56,3422,3498.72,33858273280
24 June 2020,3632.21,3686.94,3478.32,3515.74,39372099584
23 June 2020,3603.33,3663.47,3554.92,3630.41,32743827456
22 June 2020,3473.05,3617.89,3460.33,3603.38,41907273728
21 June 2020,3484.15,3526.72,3461.26,3473.42,31126564864
20 June 2020,3460.12,3517.1,3432.37,3485.38,33302689792
19 June 2020,3519.27,3533.17,3446.68,3460.41,36707991552
18 June 2020,3548.44,3565.7,3476.36,3520.1,36164435968
17 June 2020,3537.39,3587.08,3479.43,3548.6,39577751552
16 June 2020,3508.4,3569.89,3477.45,3537.03,39846944768
15 June 2020,3521.74,3554.56,3328.99,3508.91,51151712256
14 June 2020,3589.86,3600.27,3498.67,3521.9,37204037632
13 June 2020,3579.89,3605.85,3531.23,3589.25,35531792384
12 June 2020,3499.79,3618,3470.2,3578.96,43047641088
11 June 2020,3770.03,3807.76,3466.41,3499.48,59358490624
10 June 2020,3755.21,3800.11,3705.34,3769.8,49094537216
09 June 2020,3744.93,3803.01,3685.25,3755.64,43479273472
08 June 2020,3744.65,3777.44,3685.97,3744.3,44905414656
07 June 2020,3718.63,3775.33,3619.35,3744.36,51536896000
06 June 2020,3720.86,3770.49,3675.38,3718.34,40466407424
05 June 2020,3748.23,3809.14,3686.18,3720.84,49709359104
04 June 2020,3705.76,3798.46,3638.96,3748.09,52101328896
03 June 2020,3620.22,3725.43,3584.22,3705.93,52570116096
02 June 2020,3762.75,3846.9,3549.56,3619.14,69828526080
01 June 2020,3544.19,3783.63,3528.21,3763.58,73534660608
31 May 2020,3658.19,3710.58,3515.99,3543.84,63623229440
30 May 2020,3474.55,3669.36,3441.15,3658.46,68604383232
29 May 2020,3468,3531.2,3414.48,3471.72,59186720768
28 May 2020,3353.39,3483.54,3321.74,3466.95,66273886208
27 May 2020,3264.73,3373.04,3254.6,3352.38,60930904064
26 May 2020,3301.33,3325.15,3222.68,3264.03,54565355520
25 May 2020,3237.28,3317.19,3204.01,3299.06,55597944832
24 May 2020,3363.55,3403.97,3235.06,3241.78,61958955008
23 May 2020,3364.18,3414.76,3315.75,3362.43,53118619648
22 May 2020,3266.28,3393.71,3230.52,3363.76,59971682304
21 May 2020,3415.89,3445.49,3179.7,3266.44,71398170624
20 May 2020,3453.8,3503.9,3362.61,3415.66,68692594688
19 May 2020,3454.91,3488.56,3378.49,3454.54,71568982016
18 May 2020,3389.66,3512.15,3366.19,3454.54,77048840192
17 May 2020,3325.55,3446.49,3311.71,3388.15,82321440768
16 May 2020,3289.53,3374.37,3258.12,3325.4,71257088000
15 May 2020,3381.95,3409.54,3251.11,3289.27,83300130816
14 May 2020,3303.94,3418.68,3264.68,3381.92,1.07E+11
13 May 2020,3202.45,3338.46,3182.94,3306.71,84253081600
12 May 2020,3125.59,3254.33,3103.07,3202.23,80093069312
11 May 2020,3174.95,3242.92,3012.18,3122.58,1.06E+11
10 May 2020,3491.29,3495.22,3034.9,3174.53,99096502272
09 May 2020,3533.19,3604.15,3459.2,3490.92,1.08E+11
08 May 2020,3494.82,3595.46,3439.58,3535.47,95458975744
07 May 2020,3360.19,3533.85,3308.62,3497.47,1.12E+11
06 May 2020,3350.74,3461.55,3311.69,3359.6,97924775936
05 May 2020,3361.66,3421,3303.77,3352.27,86023995392
04 May 2020,3377.16,3410.2,3231.44,3362.31,90403495936
03 May 2020,3450.75,3508.71,3339.27,3377.35,92691496960
02 May 2020,3397.11,3470.68,3364.15,3451.38,87813857280
01 May 2020,3307.12,3465.68,3302.56,3396.62,88946638848
30 April 2020,3435.27,3608.25,3268.4,3304.78,1.27E+11
29 April 2020,3176.3,3465.07,3157.95,3435.94,1.23E+11
28 April 2020,3134.08,3195.2,3093.33,3174.48,76602384384
27 April 2020,3120.75,3173.7,3061.11,3133.48,76309159936
26 April 2020,3083.23,3154.07,3057.82,3120.23,79997935616
25 April 2020,3049.48,3127.02,3021.8,3083.89,75189010432
24 April 2020,2978.08,3088.13,2970.73,3049.39,72426274816
23 April 2020,2889.74,3026.47,2857.15,2976.44,76413861888
22 April 2020,2775.1,2910.92,2760.55,2888.55,89993453568
21 April 2020,2767.89,2814.58,2737.46,2776.43,70352715776
20 April 2020,2898.65,2961.78,2741.96,2770.77,84878393344
19 April 2020,2959.19,2989.56,2878.14,2900.23,74145652736
18 April 2020,2839.44,2976.15,2832.86,2958.72,75696611328
17 April 2020,2841.46,2875.64,2801.13,2840.49,70487629824
16 April 2020,2638,2860.92,2582.68,2840.86,96780419072
15 April 2020,2716.59,2765.49,2631.12,2638.86,66115956736
14 April 2020,2716.22,2778.41,2685.26,2717.38,69374607360
13 April 2020,2773.82,2780.28,2634.37,2716.03,77738622976
12 April 2020,2727.38,2840.57,2694,2773.3,71843102720
11 April 2020,2724.11,2781.88,2673.48,2727.28,65133903872
10 April 2020,2941.62,2949.28,2661.41,2723.74,86519693312
09 April 2020,2941.37,2986.58,2864.91,2940.46,72571813888
08 April 2020,2816.87,2967.23,2797.98,2941.22,81050869760
07 April 2020,2854.54,2958.56,2783.77,2815.6,91265097728
06 April 2020,2601.66,2862.91,2595.1,2853.7,89170018304
05 April 2020,2627.01,2650.22,2562.06,2600.31,57801601024
04 April 2020,2583.28,2644.84,2554.82,2627.45,62801891328
03 April 2020,2573.12,2659.98,2539.81,2583,72601059328
02 April 2020,2509.81,2677.47,2492.97,2572.25,85699452928
01 April 2020,2471.33,2518.82,2381.24,2510.69,70766837760
31 March 2020,2458.9,2503.78,2424.32,2471.86,62030028800
30 March 2020,2295.7,2491.39,2286.03,2458.75,69011709952
29 March 2020,2411.16,2428.99,2289.98,2296.99,54275469312
28 March 2020,2469.95,2478.96,2335.75,2410.65,67690987520
27 March 2020,2554.83,2605.23,2460.43,2471.71,64529756160
26 March 2020,2493.46,2564.68,2464.4,2553.5,64714338304
25 March 2020,2531.71,2570.36,2445.07,2494.17,78117847040
24 March 2020,2438.95,2569.86,2411.95,2530.5,84326064128
23 March 2020,2242.42,2443.01,2216.14,2435.91,83355713536
22 March 2020,2404.43,2480.48,2232.95,2243.18,73989267456
21 March 2020,2389.44,2472.09,2294.66,2403.43,79264399360
20 March 2020,2422.72,2665.76,2231.89,2389.03,1.03E+11
19 March 2020,2052.39,2504.95,2043.58,2422.09,94232731648
18 March 2020,2024.29,2088.81,1965.5,2051.21,67343441920
17 March 2020,1948.96,2108.49,1938.78,2026.14,69428592640
16 March 2020,2134.88,2150.03,1794.37,1951.11,84945354752
15 March 2020,2074.23,2292.44,2039.3,2139.07,66104397824
14 March 2020,2210.89,2258.63,2028.43,2075.86,69656952832
13 March 2020,1940.89,2323.43,1579.84,2206.71,1.48E+11
12 March 2020,3147.03,3159.21,1908.13,1938.49,1.08E+11
11 March 2020,3209.45,3240.51,3000.3,3146.82,76417966080
10 March 2020,3206.63,3294.71,3144.32,3209,82715017216
09 March 2020,3240.2,3309.26,3042.16,3200.35,1.00E+11
08 March 2020,3700.91,3709.79,3226.47,3241.15,86438199296
07 March 2020,3835.5,3871.16,3681.39,3702.78,78784110592
06 March 2020,3767.29,3865.2,3732.75,3835.69,84667006976
05 March 2020,3657.71,3841.45,3653.43,3767.36,81489248256
04 March 2020,3665.88,3732.83,3593.59,3656.64,81175511040
03 March 2020,3699.19,3746.16,3598.91,3666.35,1.15E+11
02 March 2020,3520.02,3744.48,3492.63,3701.27,1.06E+11
01 March 2020,3539.12,3638.4,3447.56,3519.21,77585358848
29 February 2020,3584.76,3689.46,3521.95,3543.44,77696688128
28 February 2020,3623.16,3717.61,3459.95,3583.26,95571345408
27 February 2020,3576.36,3743.21,3426.89,3618.6,1.01E+11
26 February 2020,3895.64,3935.04,3469.83,3574.12,1.13E+11
25 February 2020,4124.19,4139.34,3860.18,3898.19,93202890752
24 February 2020,4311.77,4344.98,4033.25,4124.1,96901857280
23 February 2020,4154.67,4338.65,4134.39,4314.81,87207624704
22 February 2020,4189.85,4230.14,4087.46,4152.52,77129678848
21 February 2020,4127.96,4259.53,4082.37,4188.24,90064068608
20 February 2020,4153.47,4226.28,4019.19,4129.49,1.03E+11
19 February 2020,4435.58,4519.78,4121.15,4156.77,98363482112
18 February 2020,4249.79,4474.18,4140.86,4433.18,1.06E+11
17 February 2020,4304.39,4358.9,3975.89,4250.03,1.09E+11
16 February 2020,4408.37,4553.42,4055.61,4309.12,1.06E+11
15 February 2020,4761.1,4817.63,4342.29,4402.01,1.02E+11
14 February 2020,4605.06,4807.63,4524.1,4760.54,98702237696
13 February 2020,4633.39,4786.29,4470.94,4605.62,1.14E+11
12 February 2020,4440.52,4728.52,4422.73,4635.09,1.01E+11
11 February 2020,4260,4461.45,4163.7,4440.69,83381608448
10 February 2020,4311.21,4384.83,4132,4259.89,86588407808
09 February 2020,4156.64,4358.54,4131.18,4310.03,79535030272
08 February 2020,4109.01,4219.1,3980.3,4157.82,80811409408
07 February 2020,4058.83,4182,4020.05,4110.12,78304870400
06 February 2020,3995.56,4133.2,3927.81,4058.13,84158005248
05 February 2020,3758.4,4037.2,3735.07,3993.97,79059468288
04 February 2020,3771.74,3830.64,3655.15,3758.46,63915978752
03 February 2020,3751.62,3866.68,3709.02,3771.96,66324766720
02 February 2020,3718.35,3847.42,3633.79,3753.08,68840554496
01 February 2020,3672.67,3765.2,3637.26,3720.15,60521455616
31 January 2020,3759.8,3795.76,3587.42,3672.4,66793762816
30 January 2020,3633.54,3803.09,3566.86,3759.74,73761660928
29 January 2020,3624.77,3734.57,3571.23,3635.02,67700465664
28 January 2020,3492.33,3658.18,3449.45,3624.74,71854415872
27 January 2020,3368.46,3564.68,3351.15,3493.36,64419635200
26 January 2020,3234.03,3383.01,3204.53,3368.15,49958248448
25 January 2020,3275.65,3289.25,3184.95,3235.92,43432435712
24 January 2020,3269.9,3340.95,3140,3275.96,55782797312
23 January 2020,3438.9,3447.79,3204.51,3267.98,55670665216
22 January 2020,3450.9,3503.68,3387.02,3439.1,49225375744
21 January 2020,3396.43,3484.4,3336.67,3450.72,52870496256
20 January 2020,3359.95,3470.41,3262.3,3397.56,59197304832
19 January 2020,3432.07,3555.13,3242.61,3360.47,74388545536
18 January 2020,3509.35,3617.61,3342.07,3431.55,77118283776
17 January 2020,3401.78,3649.22,3306.94,3510.36,84335796224
16 January 2020,3424.05,3488.41,3237.96,3400.34,72074952704
15 January 2020,3422.41,3601.58,3228.08,3423.63,90119331840
14 January 2020,2890.48,3495.56,2884.95,3427.91,97374535680
13 January 2020,2909.92,2933.89,2836.26,2891.08,44975386624
12 January 2020,2842.72,2931.81,2820.73,2910.09,47588462592
11 January 2020,2859.71,2944.51,2804.89,2841.66,52367060992
10 January 2020,2714.61,2878.16,2653.47,2861.84,55341150208
09 January 2020,2752.05,2772.6,2666.93,2714.97,44359471104
08 January 2020,2784.45,2865.64,2694.87,2753.32,56923197440
07 January 2020,2752.9,2827.6,2688.86,2784.3,53950189568
06 January 2020,2597.98,2767.58,2590.29,2752.24,48210563072
05 January 2020,2578.9,2656.42,2563.75,2597.54,39637942272
04 January 2020,2546.78,2595.26,2517.77,2577.96,37314002944
03 January 2020,2416.76,2570.21,2388.27,2543.03,52247605248
02 January 2020,2503.41,2510.97,2394.74,2415.57,39310446592
01 January 2020,2474.39,2535.25,2455.8,2502.88,36776247296
31 December 2019,2517.62,2542.29,2450.9,2474.27,41624801280
30 December 2019,2545.77,2577.94,2480.62,2500.74,45315440640
29 December 2019,2488.33,2586.92,2471.64,2545.11,45065814016
28 December 2019,2469.63,2534,2454.37,2489.02,41809321984
27 December 2019,2442.54,2503.05,2416.27,2470.4,43444809728
26 December 2019,2440.33,2502.93,2402.47,2442.79,42944729088
25 December 2019,2471.58,2486.05,2406.07,2439.84,40974422016
24 December 2019,2470.51,2535.54,2432.83,2470.3,42715549696
23 December 2019,2532.05,2580.59,2448.27,2470.28,50523922432
22 December 2019,2446.14,2546.46,2426.04,2532.85,44119613440
21 December 2019,2464.74,2489.21,2405.06,2445.56,37200461824
20 December 2019,2431.73,2497.65,2387.35,2464.03,42763091968
19 December 2019,2466.84,2498.3,2358.23,2430.8,48606638080
18 December 2019,2272.73,2500.73,2222.75,2467.26,60229603328
17 December 2019,2445.45,2465.1,2240.35,2272.22,45154467840
16 December 2019,2568.47,2584.68,2424.76,2445.56,41521516544
15 December 2019,2557.76,2593.3,2480.37,2568.22,34553331712
14 December 2019,2601.38,2633.23,2530.33,2556.72,34392190976
13 December 2019,2590.69,2629.16,2560.36,2601.47,35178016768
12 December 2019,2571.99,2613.27,2531.51,2590.4,38064009216
11 December 2019,2585.95,2620.65,2546.03,2571.3,33415360512
10 December 2019,2627.01,2642.31,2549.64,2586.68,34950512640
09 December 2019,2682.26,2705.31,2603.32,2627.4,34819280896
08 December 2019,2658.14,2712.76,2630.14,2682.84,30904539136
07 December 2019,2651.59,2691.88,2632.9,2658.68,30704900096
06 December 2019,2622.58,2672.34,2589.06,2651.39,34592292864
05 December 2019,2556.86,2708.99,2529.46,2620.77,36541370368
04 December 2019,2597.68,2656.71,2517.92,2557.94,41538625536
03 December 2019,2607.55,2653.23,2555.23,2598.65,30751584256
02 December 2019,2648.6,2683.36,2566.38,2607.62,34624811008
01 December 2019,2683.44,2710.94,2577.59,2648.5,37169451008
30 November 2019,2550.63,2583.96,2459.44,2491.09,34679746560
29 November 2019,2651.47,2767.44,2643.38,2745.14,39592943616
28 November 2019,2670.17,2747.27,2629,2650.36,37707120640
27 November 2019,2593.76,2712.2,2496.09,2669.12,47270973440
26 November 2019,2547.32,2635.79,2523.79,2598.35,41007087616
25 November 2019,2512.78,2633.39,2358.82,2548.6,78617321472
24 November 2019,2687.78,2701.16,2506.61,2513.83,53635620864
23 November 2019,2599.45,2705.94,2541.79,2686.91,43257950208
22 November 2019,2752.57,2788.36,2451.56,2599.44,65037037568
21 November 2019,2921.74,2949.26,2709.43,2752.21,45727830016
20 November 2019,2980.78,3016.18,2901.95,2922.59,40734502912
19 November 2019,3042.65,3085.47,2912.43,2981.54,42646962176
18 November 2019,3159.3,3192,2999.55,3042.96,43140366336
17 November 2019,3145.61,3216.09,3110.23,3159.82,37911318528
16 November 2019,3118.18,3174.6,3093.96,3145.5,34467725312
15 November 2019,3208.67,3239.09,3083,3117.54,44233752576
14 November 2019,3230.16,3274.91,3162.28,3207.84,39847460864
13 November 2019,3220.28,3269.08,3180.37,3229.9,37501579264
